"","11121112","11122111","11122112","11122113","11122114","11421111","11421112","11421314","11422111","11422112","11422113","11422114","11422324","11522112","12411132","12412132","12422132","22412132","24112132","24112134","24122132","24122133","24122134","24132132","24422134","26112111","26112112","26112113","26112131","26112231","26112234","26132131","26132231","26412131","26412132","26412133","26412134","26422131","26422132","26422133","26422134","26432132","26512111","26512112","26512133","26632131","31122112","31122113","31222111","31222112","31222132","31322111","31322112","31421113","31421114","31421314","31422111","31422112","31422113","31422114","31422132","31422133","31422334","31431113","31432112","31521114","31522111","31522112","32121311","32122112","32122113","32122133","32221311","32221312","32222111","32222112","32222113","32222114","32322111","32322112","32322113","32322114","32322132","32421311","32422111","32422112","32422113","32422114","32422212","32422213","32512112","32512113","32521311","32522112","32522113","32522114","32522131","32522132","32522133","32522212","32522213","33122111","33122112","33122131","33122132","33122133","33222112","33222132","33222133","33322111","33322112","33322113","33322212","33422112","33422113","33422311","33422312","33521311","33522212","33522213","33522312","34122131","34122132","34122133","34122134","34322112","34322113","34322114","34422112","34422113","34422114","34432112","34432113","34432114","34522132","35122112","35122113","35122114","35122131","35122132","35122134","35522132","35522133","36112111","36112114","36112231","36122132","36122133","36122134","36122311","36122312","36122313","41222111","41222112","41222113","41422111","41422112","41422113","41422114","41522112","41522113","41532131","41532132","41532133","41532134","42122112","42122113","42122114","42222112","42422122","42521112","42521311","42522131","42522132","43122112","43122113","43122131","43122132","43122133","43122134","43221311","43222112","43222114","43222132","43222133","43321311","43422112","43422121","43521311","43522113","43522114","43632112","43632113","43632131","43632132","43632133","44122113","45122132","45222132","45322132","46122112","46122113","46122132","46122133","46632113"
"2",0.19047619,0.571428571,0.761904762,0.571428571,0.19047619,0.380952381,0,0.19047619,0.19047619,0.761904762,0,1.142857143,0.380952381,0.19047619,0.19047619,0.380952381,0.19047619,0.380952381,1.142857143,0.19047619,0,0,0.19047619,0.19047619,0,0.19047619,0,0,2.666666667,0,0,0.19047619,0,1.523809524,0.952380952,0.761904762,1.714285714,0.19047619,1.714285714,2.666666667,0.571428571,0.19047619,0,0,0,2.095238095,0,0,1.142857143,1.904761905,0.380952381,0,0,0.380952381,0.761904762,0.380952381,0.380952381,4.952380952,1.714285714,0.19047619,0,0,0.380952381,0,0.19047619,0.380952381,0.571428571,1.904761905,0,0.19047619,0.19047619,0,0.19047619,0,0.19047619,2.857142857,0.952380952,0.380952381,1.904761905,2.857142857,0.380952381,0.19047619,0,0,1.142857143,8.761904762,3.619047619,1.714285714,0,0.19047619,0.761904762,0.380952381,0,1.142857143,0.571428571,1.333333333,0,0,0,0,0,0,0,0,0,0,0.19047619,0,0.19047619,0.19047619,0.380952381,0,0,0,0,0,0.380952381,0,0,0,0.380952381,0.19047619,5.142857143,1.333333333,0.571428571,2.476190476,0,0.19047619,0.571428571,0,0,1.333333333,0.19047619,0,2.857142857,0,0,0,0.19047619,0.19047619,0,0,0,0.761904762,0,1.523809524,0,0,0,0,0,0,0,0,0,0.571428571,2.857142857,0.571428571,0.761904762,2.285714286,0.19047619,0.19047619,1.333333333,0.19047619,0.19047619,0.380952381,0.19047619,0.761904762,0.19047619,0,0,0,0,0.19047619,0,0.19047619,0,0,0.19047619,0,0,0,0.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0.226244344,0.678733032,0.452488688,0.678733032,0.226244344,0.452488688,0,0.226244344,0.226244344,0.904977376,0,1.357466063,0.452488688,0.226244344,0,0.452488688,0,0.226244344,0.678733032,0,0,0,0,0,0,0,0,0,2.036199095,0,0,0,0,1.583710407,1.131221719,0.678733032,1.809954751,0.226244344,1.809954751,2.941176471,0.678733032,0.226244344,0,0,0,1.131221719,0,0,1.357466063,1.583710407,0.226244344,0,0,0.678733032,0.904977376,0.452488688,0.452488688,4.977375566,2.262443439,0.226244344,0,0,0.452488688,0,0,0.226244344,0.678733032,2.036199095,0,0,0.452488688,0,0.226244344,0,0,3.167420814,0.452488688,0.452488688,2.262443439,2.262443439,0.452488688,0.226244344,0,0,1.357466063,8.597285068,3.393665158,1.809954751,0,0.226244344,0.904977376,0.452488688,0,0.904977376,0.452488688,1.583710407,0,0,0,0,0,0,0,0,0,0,0.226244344,0,0.226244344,0.226244344,0.226244344,0,0,0,0,0,0.452488688,0,0,0,0.452488688,0.226244344,4.524886878,1.357466063,0.678733032,2.941176471,0,0.226244344,0.678733032,0,0,1.583710407,0.226244344,0,2.714932127,0,0,0,0.226244344,0.226244344,0,0,0,0.904977376,0,0.904977376,0,0,0,0,0,0,0,0,0,0.678733032,3.393665158,0.678733032,0.904977376,2.714932127,0.226244344,0.226244344,1.809954751,0.226244344,0.226244344,0.226244344,0.226244344,0.452488688,0.226244344,0,0,0,0,0.226244344,0,0.226244344,0,0,0.226244344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0.226244344,0.678733032,0.678733032,0.452488688,0.226244344,0.452488688,0,0.226244344,0,0.904977376,0,1.131221719,0.678733032,0.226244344,0,0.452488688,0.226244344,0.226244344,0.452488688,0,0,0,0,0,0,0,0,0,1.809954751,0,0,0,0,1.583710407,1.131221719,0.678733032,1.809954751,0.226244344,1.809954751,2.941176471,0.678733032,0.226244344,0,0,0,1.131221719,0,0,1.131221719,1.131221719,0,0,0,0.678733032,0.904977376,0.452488688,0.452488688,5.20361991,2.488687783,0.226244344,0,0,0.452488688,0,0,0.226244344,0.678733032,2.262443439,0,0,0.452488688,0,0.226244344,0,0,3.167420814,0.452488688,0.452488688,2.262443439,2.488687783,0.452488688,0.226244344,0.226244344,0,0.904977376,8.371040724,2.262443439,1.583710407,0.226244344,0.226244344,0.904977376,0.452488688,0,0.452488688,0.452488688,1.583710407,0,0,0.452488688,0,0,0,0,0,0,0,0.226244344,0,0.226244344,0.226244344,0,0,1.357466063,0,0,0,0.904977376,0,0.904977376,0,0.452488688,0,3.846153846,1.131221719,0.452488688,2.941176471,0,0.226244344,0.678733032,0,0,1.583710407,0.226244344,0,2.714932127,0,0,0,0.226244344,0.226244344,0,0,0.226244344,0.904977376,0,0.904977376,0,0,0,0,0.226244344,0,0,0,0,0.904977376,3.167420814,0.678733032,1.131221719,2.488687783,0.226244344,0.226244344,2.036199095,0.226244344,0.226244344,0.226244344,0,0.452488688,0.226244344,0,0,0,0,0.226244344,0,0.226244344,0,0,0.226244344,0,0,0,0.226244344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226244344,0,0,0,0,0,0,0,0
"5",0.241545894,0.483091787,0.483091787,0.483091787,0,0.483091787,0,0.241545894,0,0.724637681,0,1.207729469,0.724637681,0,0,0.483091787,0.241545894,0.241545894,0.483091787,0,0,0,0,0,0,0,0,0,1.449275362,0,0,0,0,1.690821256,1.207729469,0.724637681,1.93236715,0.241545894,1.93236715,3.140096618,0.724637681,0.241545894,0,0,0,0.966183575,0.241545894,0,0.724637681,0.966183575,0,0,0,0.724637681,0.966183575,0.483091787,0.483091787,4.830917874,2.657004831,0,0,0,0.483091787,0,0,0.241545894,0.483091787,1.690821256,0,0.241545894,0.483091787,0,0.241545894,0,0,3.381642512,0.483091787,0.483091787,1.93236715,2.415458937,0.724637681,0.241545894,0.241545894,0,0.724637681,8.212560386,1.93236715,1.449275362,0.241545894,0.241545894,0.966183575,0.483091787,0,0.724637681,0.241545894,1.690821256,0,0,0.483091787,0,0,0,0,0,0,0,0.241545894,0,0.241545894,0.241545894,0,0,1.449275362,0,0,0,1.690821256,0,0.966183575,0,0.966183575,0,3.623188406,1.207729469,0.483091787,3.140096618,0,0.241545894,0.724637681,0,0,1.690821256,0,0,1.93236715,0,0,0,0.241545894,0.241545894,0,0,0.241545894,1.207729469,0,0.966183575,0,0.241545894,0,0,0.241545894,0,0,0.483091787,0,0.724637681,3.381642512,0.966183575,1.207729469,1.93236715,0.483091787,0.241545894,2.173913043,0.241545894,0.241545894,0,0,0.241545894,0.241545894,0,0,0,0,0.241545894,0,0.241545894,0,0,0.241545894,0,0,0,0.241545894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241545894,0,0,0,0,0,0,0,0
"6",0.282485876,0.564971751,0.564971751,0.847457627,0,0.282485876,0,0.282485876,0,0.847457627,0,1.412429379,0.847457627,0,0,0.564971751,0.282485876,0.282485876,0.564971751,0,0,0,0,0,0,0,0,0,1.694915254,0,0,0,0,1.412429379,1.412429379,0.847457627,2.259887006,0.282485876,2.259887006,3.389830508,0.847457627,0.282485876,0,0,0,1.129943503,0.282485876,0,0.564971751,0.564971751,0,0,0,0.564971751,1.412429379,0.564971751,0.564971751,4.802259887,2.542372881,0,0,0,0.564971751,0,0,0.282485876,0,1.97740113,0,0.282485876,0.282485876,0,0.282485876,0,0,3.107344633,0.282485876,0.564971751,1.97740113,2.259887006,0.564971751,0.282485876,0.282485876,0,0.564971751,7.90960452,1.694915254,0.847457627,0.282485876,0.282485876,0.564971751,0.282485876,0,0.564971751,0.282485876,0.847457627,0,0,0.564971751,0,0,0,0,0,0,0,0.282485876,0,0.282485876,0,0,0,1.694915254,0,0,0,1.97740113,0,1.129943503,0,1.129943503,0,3.389830508,0.847457627,0.564971751,3.672316384,0,0.282485876,0.847457627,0,0,1.97740113,0,0,1.97740113,0,0,0,0,0,0.282485876,0,0.282485876,1.412429379,0,0.847457627,0,0.282485876,0,0,0.282485876,0,0.282485876,0.564971751,0,0.564971751,3.389830508,0.847457627,1.412429379,1.412429379,0.564971751,0.282485876,1.97740113,0.282485876,0.282485876,0,0,0,0.282485876,0,0,0,0,0.282485876,0,0.282485876,0,0,0.282485876,0,0,0,0.282485876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282485876,0,0,0,0,0,0,0,0
"7",0.304878049,0.609756098,0.609756098,0.914634146,0,0.304878049,0,0.304878049,0,0.914634146,0,0.914634146,0.914634146,0.304878049,0,0.609756098,0.304878049,0.304878049,0.304878049,0,0,0,0,0,0,0,0,0,0.914634146,0,0,0,0,1.524390244,1.524390244,0.914634146,2.43902439,0.304878049,2.43902439,3.658536585,0.914634146,0.304878049,0,0,0,1.219512195,0.304878049,0,0.304878049,0.609756098,0,0,0,0.609756098,1.524390244,0.609756098,0.609756098,4.573170732,2.43902439,0,0,0,0.609756098,0,0,0,0,1.829268293,0,0.304878049,0.304878049,0,0.304878049,0,0,3.048780488,0.304878049,0,2.134146341,1.219512195,0.609756098,0.304878049,0.304878049,0,0.304878049,7.317073171,1.524390244,0.914634146,0.304878049,0.304878049,0.609756098,0.304878049,0,0.304878049,0.304878049,0.914634146,0,0,0.609756098,0,0,0,0,0,0,0,0.304878049,0,0.304878049,0,0,0,1.829268293,0,0,0,2.134146341,0,1.219512195,0,1.524390244,0,3.353658537,0.609756098,0.609756098,3.963414634,0,0.304878049,0.914634146,0,0,2.134146341,0,0,2.134146341,0,0,0,0,0,0.304878049,0,0.304878049,1.524390244,0,0.914634146,0,0.304878049,0,0,0.304878049,0,0.304878049,0.609756098,0,0.609756098,3.658536585,0.914634146,1.524390244,1.524390244,0.609756098,0.304878049,2.134146341,0.304878049,0.304878049,0,0,0,0.304878049,0,0,0,0,0.304878049,0,0.304878049,0,0,0.304878049,0,0,0,0.304878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304878049,0,0,0,0,0,0,0,0
"8",0.317460317,0.634920635,0.634920635,0.952380952,0,0.317460317,0,0.317460317,0,0.952380952,0,0.952380952,0.952380952,0.317460317,0,0.634920635,0.317460317,0.317460317,0.317460317,0,0,0,0,0,0,0,0,0,0.317460317,0,0,0,0,1.587301587,1.587301587,0.952380952,2.53968254,0.317460317,2.53968254,3.80952381,0.952380952,0.317460317,0,0,0,1.26984127,0.317460317,0,0.317460317,0.317460317,0,0,0,0.634920635,1.587301587,0.634920635,0.634920635,5.079365079,2.53968254,0,0,0,0.634920635,0,0,0,0,1.904761905,0,0.317460317,0.317460317,0,0.317460317,0,0,3.174603175,0.317460317,0,1.904761905,0.952380952,0.634920635,0.317460317,0.317460317,0,0.317460317,6.666666667,1.587301587,0.634920635,0.317460317,0.317460317,0.317460317,0,0,0.317460317,0.317460317,0.634920635,0,0,0.634920635,0,0,0,0,0,0,0,0.317460317,0,0.317460317,0,0,0,1.904761905,0,0,0,2.222222222,0,1.26984127,0,1.587301587,0,2.857142857,0.634920635,0.634920635,4.126984127,0,0.317460317,0.952380952,0,0,2.222222222,0,0,1.904761905,0,0,0,0,0,0.317460317,0,0.317460317,1.587301587,0,0.634920635,0,0.317460317,0,0,0.317460317,0,0.317460317,0.952380952,0,0.634920635,3.80952381,0.952380952,1.587301587,1.904761905,0.634920635,0.317460317,2.222222222,0.317460317,0.317460317,0,0,0,0.317460317,0,0,0,0,0.317460317,0,0.317460317,0,0,0.317460317,0,0,0,0.317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317460317,0,0,0,0,0,0,0,0
"9",0.332225914,0.664451827,0.332225914,0.996677741,0,0.332225914,0,0.332225914,0,0.996677741,0,0.996677741,0.996677741,0.332225914,0,0.664451827,0,0.332225914,0.332225914,0,0,0,0,0,0,0,0,0,0.332225914,0,0,0,0,1.661129568,1.661129568,0.996677741,2.657807309,0.332225914,2.657807309,3.986710963,0.996677741,0.332225914,0,0,0,1.328903654,0.332225914,0,0,0.332225914,0,0,0,0.664451827,1.661129568,0.664451827,0.664451827,5.315614618,2.657807309,0,0,0,0.664451827,0,0,0,0,1.993355482,0,0.332225914,0.332225914,0,0.332225914,0,0,2.325581395,0.332225914,0,0.996677741,0.996677741,0.664451827,0.332225914,0.332225914,0,0.332225914,5.980066445,1.328903654,0.664451827,0.332225914,0.332225914,0.332225914,0,0,0.332225914,0.332225914,0.664451827,0,0,0.664451827,0,0,0,0,0,0,0,0.332225914,0,0.332225914,0,0,0,1.993355482,0,0,0,2.325581395,0,1.328903654,0,1.661129568,0,2.657807309,0.664451827,0.664451827,4.318936877,0,0.332225914,0.996677741,0,0,2.325581395,0,0,1.993355482,0,0,0,0,0,0.332225914,0,0.332225914,1.328903654,0,0.664451827,0.332225914,0.332225914,0,0,0.332225914,0,0.332225914,0.996677741,0,0.664451827,3.986710963,0.996677741,1.661129568,1.993355482,0.664451827,0.332225914,1.993355482,0.332225914,0.332225914,0,0,0,0.332225914,0,0,0,0,0.332225914,0,0.332225914,0,0,0.664451827,0,0,0,0.332225914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332225914,0,0,0,0,0,0,0,0
"10",0.321543408,0.643086817,0.321543408,0.964630225,0,0.321543408,0,0.321543408,0,0.964630225,0,0.964630225,0.964630225,0.321543408,0,0.643086817,0,0.321543408,0.321543408,0,0,0,0,0,0,0,0,0,0.321543408,0,0,0,0,1.607717042,1.607717042,0.964630225,2.572347267,0.321543408,2.572347267,3.8585209,0.964630225,0.321543408,0,0,0,1.286173633,0.321543408,0,0,0.321543408,0,0,0,0.643086817,1.607717042,0.643086817,0.643086817,5.78778135,2.572347267,0,0,0,0.643086817,0,0,0,0,1.92926045,0,0.321543408,0.321543408,0,0.321543408,0,0,2.250803859,0.321543408,0,0.964630225,2.250803859,0.643086817,0.321543408,0.321543408,0,0.321543408,5.144694534,1.607717042,0.643086817,0.321543408,0.321543408,0.321543408,0,0,0.321543408,0.321543408,0.643086817,0,0,0.643086817,0,0,0,0,0,0,0,0.321543408,0,0.321543408,0,0,0,1.92926045,0,0,0,2.250803859,0,1.286173633,0,1.607717042,0,2.250803859,0.643086817,0.643086817,4.823151125,0.643086817,0.321543408,0.964630225,0,0,2.250803859,0,0,1.92926045,0,0,0,0,0,0.321543408,0,0.321543408,1.607717042,0,0.643086817,0.321543408,0.321543408,0,0,0.321543408,0,0.321543408,0.964630225,0,0.643086817,3.8585209,1.286173633,1.607717042,1.92926045,0.643086817,0.321543408,1.92926045,0.321543408,0.321543408,0,0,0,0.321543408,0,0,0,0,0.321543408,0,0.321543408,0,0,0.643086817,0,0,0,0.321543408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321543408,0,0,0,0,0,0,0,0
"11",0.341296928,0.682593857,0.341296928,1.023890785,0,0.341296928,0,0.341296928,0,1.023890785,0,1.023890785,1.023890785,0.341296928,0,0.682593857,0,0.341296928,0.341296928,0,0,0,0,0,0,0,0,0,0.341296928,0,0,0,0,1.706484642,1.706484642,1.023890785,2.730375427,0.341296928,2.730375427,4.09556314,1.023890785,0.341296928,0,0,0,1.365187713,0.341296928,0,0,0.341296928,0,0,0,0.341296928,1.706484642,0.682593857,0.682593857,6.14334471,2.730375427,0,0,0,0.682593857,0,0,0,0,2.04778157,0,0.341296928,0.341296928,0,0.341296928,0,0,1.023890785,0,0,1.023890785,2.389078498,0.682593857,0.341296928,0.341296928,0,0.341296928,4.09556314,1.365187713,0.341296928,0.341296928,0.341296928,0.341296928,0,0,0.341296928,0.341296928,0.341296928,0,0,0.682593857,0,0,0,0,0,0,0,0.341296928,0,0.341296928,0,0,0,1.706484642,0,0,0,2.389078498,0,1.365187713,0,1.706484642,0,2.389078498,0,0.682593857,4.436860068,0.682593857,0.341296928,1.023890785,0,0,2.389078498,0,0,2.04778157,0,0,0,0,0,0.341296928,0,0.341296928,1.023890785,0,0.682593857,0.341296928,0.341296928,0,0,0.341296928,0,0.341296928,2.04778157,0,1.023890785,4.09556314,1.365187713,1.706484642,2.04778157,0.682593857,0.341296928,2.04778157,0.341296928,0.341296928,0,0,0,0,0,0,0,0,0.341296928,0,0.341296928,0,0,0.682593857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928,0,0,0,0,0,0,0,0
"12",0.346020761,0.692041522,0.346020761,1.038062284,0,0.346020761,0,0.346020761,0,1.038062284,0,0.692041522,1.038062284,0.346020761,0,0.692041522,0,0.346020761,0.346020761,0,0,0,0,0,0,0,0,0,0.346020761,0,0,0,0,1.730103806,1.730103806,1.038062284,2.76816609,0.346020761,2.76816609,4.152249135,1.038062284,0.346020761,0,0,0,1.384083045,0.346020761,0,0,0.346020761,0,0,0,0.346020761,1.730103806,0.692041522,0.692041522,6.228373702,3.460207612,0,0,0,0.692041522,0,0,0,0,2.422145329,0,0.346020761,0.346020761,0,0.346020761,0,0,1.038062284,0,0,1.038062284,2.422145329,0.692041522,0.346020761,0.346020761,0,0.346020761,3.114186851,1.384083045,0,0.346020761,0.346020761,0.346020761,0,0,0.346020761,0,0.346020761,0,0,0.692041522,0,0,0,0,0,0,0,0.346020761,0,0.346020761,0,0,0,1.730103806,0,0,0,2.422145329,0,1.384083045,0,1.730103806,0,2.422145329,0,0.346020761,3.806228374,0.692041522,0.346020761,1.038062284,0,0,2.076124567,0,0,2.076124567,0,0,0,0,0,0.346020761,0,0.346020761,1.038062284,0,0.692041522,0.346020761,0.346020761,0,0,0.346020761,0,0.346020761,2.76816609,0,1.038062284,4.498269896,1.384083045,1.730103806,2.076124567,0.692041522,0.346020761,2.076124567,0.346020761,0.346020761,0,0,0,0,0,0,0,0,0.346020761,0,0.346020761,0,0,0.692041522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346020761,0,0,0,0,0,0,0,0
"13",0.36101083,0.722021661,0.36101083,1.083032491,0,0.36101083,0,0.36101083,0,1.083032491,0,0.36101083,1.083032491,0.36101083,0,0.722021661,0,0.36101083,0,0,0,0,0,0,0,0,0,0,0.36101083,0,0,0,0,1.805054152,1.805054152,0.722021661,2.527075812,0.36101083,2.888086643,4.332129964,1.083032491,0.36101083,0,0,0,1.444043321,0.36101083,0,0,0.36101083,0,0,0,0,3.249097473,0.722021661,0.36101083,6.137184116,3.610108303,0,0,0,0.722021661,0,0,0,0,2.527075812,0,0,0.36101083,0,0.36101083,0,0,1.083032491,0,0,1.083032491,2.527075812,0.722021661,0.36101083,0.36101083,0,0.36101083,2.527075812,1.083032491,0,0.36101083,0.36101083,0.36101083,0,0,0,0,0.36101083,0,0,0.722021661,0,0,0,0,0,0,0,0.36101083,0,0.36101083,0,0,0,1.805054152,0,0,0,2.527075812,0,1.444043321,0,1.805054152,0,1.805054152,0,0.36101083,3.971119134,0.722021661,0.36101083,1.083032491,0,0,1.444043321,0,0,2.166064982,0,0,0,0,0,0.36101083,0,0.36101083,1.083032491,0,0.722021661,0.36101083,0.36101083,0,0,0.36101083,0,0.36101083,2.888086643,0,1.444043321,4.693140794,1.444043321,1.805054152,2.166064982,0.36101083,0.36101083,2.166064982,0.36101083,0.36101083,0,0,0,0,0,0,0,0,0.36101083,0,0.36101083,0,0,0.722021661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36101083,0,0,0,0,0,0,0,0
"14",0.319488818,0.638977636,0.319488818,0.958466454,0,0.319488818,0,0.319488818,0,0.958466454,0,0.319488818,0.958466454,0.319488818,0,0.638977636,0,0.319488818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.597444089,1.597444089,0.638977636,2.236421725,0.319488818,2.555910543,3.833865815,0.958466454,0.319488818,0,0,0,1.277955272,0.319488818,0,0,0.319488818,0,0,0,0,2.555910543,0.638977636,0.319488818,4.47284345,2.875399361,0,0,0,0.638977636,0,0,0,0,2.236421725,0,0,0.319488818,0,0.319488818,0,0,0.958466454,0,0,1.277955272,4.153354633,0.638977636,0.319488818,0.319488818,0,4.153354633,5.750798722,2.236421725,0.319488818,0.319488818,0.319488818,0,0,0,0,0,0.319488818,0,0,0.638977636,0,0,0,0,0,0,0,0.319488818,0,0.319488818,0,0,0,1.597444089,0,0,0,2.236421725,0,1.277955272,0,1.597444089,0,1.277955272,0,0,4.153354633,1.597444089,1.277955272,0.958466454,0,0,0.958466454,0,0,1.916932907,0,0,0,0,0,0.319488818,0,0.319488818,0.958466454,0,0.638977636,0.319488818,0.319488818,0,0,0.319488818,0,0.319488818,2.555910543,0,1.277955272,3.833865815,1.277955272,1.916932907,1.597444089,0.319488818,0.319488818,1.916932907,0.319488818,0.319488818,0,0,0,0,0,0,0,0,0.319488818,0,0.319488818,0,0.958466454,0.638977636,0,0,0.319488818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319488818,0,0,0,0,0,0,0,0
"15",0.269541779,0.539083558,0.269541779,0.808625337,0,0.269541779,0,0.269541779,0,0.808625337,0,0.269541779,0.808625337,0.269541779,0,0.539083558,0,0.269541779,0,0,0,0.269541779,0.808625337,0,0,1.886792453,0,0.269541779,0,0,0,0,0,1.347708895,1.347708895,0.539083558,1.886792453,0.269541779,2.156334232,2.964959569,0.808625337,0.269541779,0.269541779,0,0,1.078167116,0.269541779,0,0,0,0,0,0.269541779,0,2.425876011,0.539083558,0.269541779,3.773584906,2.425876011,0,0,0,0.539083558,0,0,0,0,2.156334232,0,0,0.269541779,0,0.269541779,0,0,0.808625337,0,0,1.347708895,3.504043127,0.539083558,0.269541779,0.269541779,0,3.773584906,4.851752022,1.617250674,0.269541779,0.269541779,0.269541779,0,0,0,0,0,0.269541779,0,0,0.539083558,0,0,0,0.269541779,0.269541779,0,0,0.269541779,0,0.269541779,0,0,0,1.347708895,0.269541779,0,0.269541779,2.69541779,0,1.078167116,0,1.347708895,0,1.078167116,0,0,3.504043127,1.347708895,1.078167116,0.808625337,0,0,0.808625337,0,0,1.617250674,0.539083558,0.539083558,0.269541779,0,0.269541779,0.269541779,0,0.269541779,1.617250674,0.269541779,0.539083558,1.347708895,0.269541779,0.269541779,0,0.269541779,0,0.269541779,2.425876011,0,1.078167116,3.234501348,0.808625337,1.886792453,1.347708895,0.269541779,0.269541779,1.617250674,0.269541779,0.269541779,0,0,0,0,0,0,0,0,0.269541779,0.539083558,0.539083558,0,3.773584906,0.539083558,0,0,0.539083558,0,0,0.269541779,0,0,0,0,0.269541779,0,0,0,0,0,0,0.269541779,0,0,0,0.269541779,0.269541779,0,0.269541779,0
"16",0.21978022,0.43956044,0.21978022,0.659340659,0,0.21978022,0,0.21978022,0,0.659340659,0,0.21978022,0.659340659,0.21978022,0,0.43956044,0,0.21978022,0,0,0,0.21978022,0.659340659,0,0,2.857142857,0,0.21978022,0,0.43956044,0,0,0,1.098901099,1.098901099,0.43956044,1.538461538,0.21978022,2.197802198,2.417582418,0.659340659,0.21978022,0.43956044,0,0,0.659340659,0,0,0,0,0.43956044,0.21978022,0.43956044,0,1.978021978,0.43956044,0.21978022,3.736263736,1.978021978,0,0.43956044,0.21978022,0.43956044,0,0,0,0,1.758241758,0,0.659340659,0.879120879,0,1.318681319,0,0,0,0,0,1.538461538,6.153846154,0.21978022,0.43956044,0.21978022,0.21978022,3.736263736,7.252747253,1.758241758,1.098901099,0.21978022,0,0,0,0,0.43956044,0,0,0,0.21978022,0.43956044,0,0,0,0.21978022,0.21978022,0,0,0.21978022,0,0.21978022,0,0,0,1.098901099,0.21978022,0,0.659340659,2.857142857,0,1.318681319,0.879120879,1.098901099,0,0.43956044,0,0,1.098901099,1.098901099,0.659340659,0.43956044,0,0,0.21978022,0,0,0,0.43956044,0.43956044,0.21978022,0.21978022,0.43956044,0.21978022,0.21978022,0.43956044,0.879120879,0.21978022,0.43956044,1.098901099,0.21978022,0.21978022,0.879120879,0.659340659,0.21978022,0.43956044,2.857142857,0,0.879120879,3.516483516,0.879120879,1.538461538,1.098901099,0.21978022,0.43956044,1.538461538,0.21978022,0.21978022,0,0,0,0,0,0,0,0,0.21978022,0.43956044,0.43956044,0,3.296703297,0.43956044,0,0,0.43956044,0,0,0.21978022,0.21978022,0,0,0,0.21978022,0,0,0,0,0,0,0.21978022,0,0,0,0.21978022,0.21978022,0,0.21978022,0
"17",0.223713647,0.447427293,0.223713647,0.67114094,0,0,0,0.223713647,0,0.447427293,0,0.223713647,0.67114094,0.223713647,0,0.447427293,0,0.223713647,0.223713647,0,0,0.447427293,1.342281879,0,0,2.908277405,0,0.223713647,0,0.67114094,0,0,0,1.118568233,1.118568233,0.447427293,1.565995526,0.223713647,2.237136465,2.460850112,0.67114094,0.223713647,0.447427293,0,0,0.67114094,0,0,0,0,0.447427293,0.223713647,0.447427293,0,2.013422819,0.447427293,0.223713647,3.803131991,2.013422819,0,0.447427293,0.223713647,0.447427293,0,0,0,0,1.565995526,0,0.67114094,0.894854586,0,1.342281879,0,0,0,0,0,1.565995526,6.263982103,0.223713647,0.447427293,0.223713647,0.223713647,3.803131991,7.158836689,1.565995526,1.118568233,0.223713647,0,0,0,0,0.447427293,0,0,0,0.223713647,0.447427293,0,0,0,0.223713647,0.223713647,0,0,0.223713647,0,0.223713647,0,0,0,0.223713647,0.223713647,0,0.67114094,2.908277405,0,1.342281879,0.894854586,1.118568233,0,0,0,0,1.118568233,1.118568233,0.67114094,0,0,0,0,0,0,0,0.447427293,0.447427293,0.223713647,0.223713647,0.447427293,0.223713647,0.223713647,0.447427293,0.894854586,0.223713647,0.447427293,1.118568233,0.223713647,0.223713647,0.894854586,0.67114094,0.223713647,0.447427293,2.908277405,0,0.894854586,3.579418345,0.894854586,1.565995526,1.118568233,0.223713647,0.447427293,1.565995526,0.223713647,0.223713647,0,0,0,0,0,0,0,0,0.223713647,0.447427293,0.447427293,0,3.355704698,0.447427293,0,0,0.447427293,0,0,0.223713647,0.223713647,0,0,0,0.223713647,0,0,0,0,0,0,0.223713647,0,0,0,0.223713647,0.223713647,0,0.223713647,0
